StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,N/A_Browser,N/A_Version,N/A_Operating System,N/A_Resolution,Q1,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q112,Q14,Q15,Q17,Q16,Q18,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q21
2024-07-09 11:25:10,2024-07-09 11:25:10,Survey Test,,100,0,True,2024-07-09 11:25:10,R_cUzLxYZCAJejMB8,,,,,,,test,,,malesuada,vulputate,ullamcorper,phasellus,Augue. Tin,testemail@qemailserver.com,Fuqua,"Class of 1977,Class of 1970",2,Medieval and Renaissance Studies,"African and African American Studies,Energy Engineering",Architectural Engineering,"Consulting and professional services,Marketing / Advertising,Accounting","MBA (Masters of Business Administration),MEM (Master of Environmental Management)","Cooking/Baking,Family Time,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Travelling,Volunteering,Music/Dance,Time with Friends","Career exploration and decision-making,Skill development in a specific field,Networking and professional connections,Academic success and study skills,Personal growth and self-improvement,Work-life balance and time management,Emotional support","Native American or American Indian,Prefer not to answer",NPHC (African American Greek letter organizations),No,Yes,Yes,Richmond VA,5,4,4,5,6,8,3,10,Sem. Faucibus aenean maecenas ridiculus quam at leo? Rhoncus placerat potenti facilisi. At felis.
2024-07-09 11:25:10,2024-07-09 11:25:10,Survey Test,,100,0,True,2024-07-09 11:25:11,R_5oHIZAmlOwhkpPU,,,,,,,test,,,vestibulum,malesuada,ultricies,elementum,Posuere? A,testemail@qemailserver.com,"Sanford,Nicholas School of the Environment","Class of 2023,Class of 1964",3,"Mechanical Engineering,Slavic and Eurasian Studies",Dance,"Ethics and Society,Latin American Studies,Policy Journalism and Media Studies",STEM,"MSW (Master of Social Work),MPA (Master of Public Administration),DVM (Doctor of Veterinary Medicine)","Reading,Travelling",Work-life balance and time management,"Asian Pacific Islander,Native American or American Indian,Prefer not to answer","None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel),Duke International Association (IA) / International students,Dance Team,Selective Living Groups (SLG)",Yes,No Preference,Yes,Baltimore MD,0,1,0,6,3,8,1,0,Rhoncus facilisis primis malesuada arcu montes. Nec ligula purus pharetra nulla. Nibh suscipit. Per.
2024-07-09 11:25:11,2024-07-09 11:25:11,Survey Test,,100,0,True,2024-07-09 11:25:11,R_0d2dapHxvPn1nQG,,,,,,,test,,,temporibus,fringilla,imperdiet,fringilla,Suscipit d,testemail@qemailserver.com,"Trinity,Pratt,DKU",Class of 1982,4+,Asian and Middle Eastern Studies,"Inequality Studies,Religious Studies,Spanish Studies","Architectural Engineering,Latin American Studies,Latinx Studies in the Global South","Real estate,Media, Entertainment, and Sports","MFA (Master of Fine Arts),MA (Master of Arts),MSN (Master of Science in Nursing)","Fashion,Fitness,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Music/Dance,Movies/TV,Performing Arts,Time with Friends","Skill development in a specific field,Academic success and study skills,Work-life balance and time management","Asian Pacific Islander,Black or African-American","None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Duke International Association (IA) / International students,Selective Living Groups (SLG)",No,No Preference,No,Atlanta GA,5,1,4,9,1,8,10,4,Erat et id blandit sem nullam tempus sollicitudin sed morbi.
2024-07-09 11:25:11,2024-07-09 11:25:11,Survey Test,,100,0,True,2024-07-09 11:25:11,R_1AEcoWhFSeFCSou,,,,,,,test,,,consectetuer,tincidunt,scelerisque,phasellus,"Mattis mi ",testemail@qemailserver.com,School of Nursing,"Class of 2011,Class of 2005,Class of 1960",1,"English,Statistical Science","Asian and Middle Eastern Studies,Religious Studies",Health Policy,Politics / Government and public sector,MFA (Master of Fine Arts),"Family Time,Fashion,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Performing Arts,Time with Friends","Career exploration and decision-making,Personal growth and self-improvement,Work-life balance and time management,Emotional support","Hispanic or Latinx,Native American or American Indian,White",NPHC (African American Greek letter organizations),No,Yes,No,Pacific Northwest/Seattle,0,7,1,1,4,4,6,1,"Molestie, molestie ipsum praesent elit fringilla lorem praesent primis nibh ultricies erat, sem."
2024-07-09 11:25:11,2024-07-09 11:25:11,Survey Test,,100,0,True,2024-07-09 11:25:11,R_cD32TzsMoAdrJ0W,,,,,,,test,,,fringilla,consectetuer,scelerisque,consectetuer,Pellentesq,testemail@qemailserver.com,School of Law,"Class of 2008,Class of 1974,Class of 1963",4+,"Computer Science,Undecided","Brazilian and Global Portuguese Studies,Global Health","Health Policy,Materials Science and Engineering","Finance / Investment / Banking,Nursing,Education","JD (Juris Doctorate/Law),MEd (Master of Education),DVM (Doctor of Veterinary Medicine)","Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Performing Arts,Time with Friends,Fishing/Hunting","Career exploration and decision-making,Skill development in a specific field,Networking and professional connections","Asian Pacific Islander,Middle Eastern,Prefer not to answer","None of the below,NPHC (African American Greek letter organizations),Greek Life (IFC/Panhel),Duke International Association (IA) / International students",Yes,No Preference,No,Raliegh/Durham/Chapel Hill,1,5,8,1,3,4,2,5,Ab. Consequat volutpat. Rhoncus. Erat dui? Id justo! Urna consectetuer ante magna ab.
2024-07-09 11:25:11,2024-07-09 11:25:12,Survey Test,,100,1,True,2024-07-09 11:25:12,R_bdx1uKXHvLuicmO,,,,,,,test,,,ridiculus,imperdiet,elementum,fermentum,Diam? Comm,testemail@qemailserver.com,"Sanford,DKU",Class of 2006,2,"Classical Languages,Gender Sexuality and Feminist Studies,Romance Studies",History,"Architectural Engineering,East Asian Studies,Health Policy","Fashion and apparel,Private Equity,Religion",MEng (Master of Engineering),"Fitness,Volunteering","Career exploration and decision-making,Skill development in a specific field,Academic success and study skills,Personal growth and self-improvement,Work-life balance and time management,Emotional support",Prefer not to answer,"None of the below,NPHC (African American Greek letter organizations),Greek Life (IFC/Panhel),Duke International Association (IA) / International students,Dance Team,Selective Living Groups (SLG)",Yes,Yes,No,China,3,3,4,10,2,1,1,7,"Fringilla eu? Urna suspendisse imperdiet placerat sodales, accumsan laoreet! Mattis. Porta proin id."
2024-07-09 11:25:12,2024-07-09 11:25:12,Survey Test,,100,0,True,2024-07-09 11:25:12,R_0NHIZCezUvj0UMm,,,,,,,test,,,imperdiet,vulputate,phasellus,accusamus,"Erat quis ",testemail@qemailserver.com,School of Law,"Class of 1991,Class of 1980,Class of 1952",1,"Religious Studies,Theater Studies",Physics,"Child Policy Research,Global Development Engineering,Latin American Studies","Non-profit and Social Services,Retail and e-commerce,Telecommunications","JD (Juris Doctorate/Law),MPP (Master of Public Policy),MPA (Master of Public Administration)","Family Time,Gaming,Visual Arts/Crafts,Volunteering,Movies/TV","Skill development in a specific field,Academic success and study skills",Asian Pacific Islander,"None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel),Duke International Association (IA) / International students,Dance Team",Yes,No Preference,Yes,Denver CO,6,2,9,1,7,8,1,3,Eu arcu wisi praesent venenatis blandit natoque commodo ipsum laoreet! Quis.
2024-07-09 11:25:12,2024-07-09 11:25:12,Survey Test,,100,0,True,2024-07-09 11:25:12,R_bjgLUJoSiR0hxDo,,,,,,,test,,,temporibus,imperdiet,venenatis,ultricies,Non aliqua,testemail@qemailserver.com,Sanford,"Class of 1962,Class of 1955",1,"Ancient Religion and Society,Computer Science,Global Health","Chemistry,Sexuality Studies,Statistical Science","Child Policy Research,Markets and Management","Consulting and professional services,Journalism","MSN (Master of Science in Nursing),MHA (Master of Healthcare Administration)","Cooking/Baking,Family Time,Fashion,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Fishing/Hunting","Skill development in a specific field,Academic success and study skills","Middle Eastern,Prefer not to answer","None of the below,NPHC (African American Greek letter organizations),Duke International Association (IA) / International students,Selective Living Groups (SLG)",No,No Preference,No,Philadelphia and Mid/Southern New Jersey,5,3,8,4,7,8,9,5,Elementum nulla atque nullam? Accusamus porttitor ullamcorper porta. Sollicitudin tempus bibendum. Fermentum erat quis.
2024-07-09 11:25:12,2024-07-09 11:25:12,Survey Test,,100,0,True,2024-07-09 11:25:13,R_bjgTmzMkQ069rIW,,,,,,,test,,,convallis,fringilla,pellentesque,vulputate,Scelerisqu,testemail@qemailserver.com,School of Medicine,Class of 1977,1,"Ancient Religion and Society,Classical Civilization,Linguistics and Computer Science",Brazilian and Global Portuguese Studies,"East Asian Studies,Innovation and Entrepreneurship,Markets and Management","Academia/Higher Ed,Religion","PhD (Doctor of Philosophy),MSN (Master of Science in Nursing)","Family Time,Fashion,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Reading,Athletics/Playing Sports,Visual Arts/Crafts,Watching Sports,Movies/TV,Performing Arts,Fishing/Hunting","Skill development in a specific field,Networking and professional connections,Academic success and study skills,Emotional support","Middle Eastern,Prefer not to answer","NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel),Dance Team,Selective Living Groups (SLG)",No,Yes,No,New York City/Tri-State area,6,8,2,1,1,10,4,5,"Vehicula non tempor, id convallis. Sapien potenti morbi nunc montes risus elit cras euismod! Faucibus."
2024-07-09 11:25:13,2024-07-09 11:25:13,Survey Test,,100,0,True,2024-07-09 11:25:13,R_eFjEoJTTERg2Jka,,,,,,,test,,,fermentum,pellentesque,accusamus,scelerisque,Posuere ve,testemail@qemailserver.com,School of Nursing,"Class of 2018,Class of 1997",3,"Economics,Music,Slavic and Eurasian Studies","Classical Civilization,French Studies,Global Health","Child Policy Research,Documentary Studies","Medical,Accounting","JD (Juris Doctorate/Law),MPP (Master of Public Policy)","Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Gardening,Pets,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Performing Arts,Fishing/Hunting","Skill development in a specific field,Networking and professional connections,Academic success and study skills",Prefer not to answer,"NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Duke International Association (IA) / International students,Dance Team",Yes,No Preference,No,Denver CO,6,0,9,4,9,9,3,4,Nullam fringilla id augue. Aliquam consequat porta. Nec nulla mi auctor.
2024-07-09 11:25:13,2024-07-09 11:25:13,Survey Test,,100,0,True,2024-07-09 11:25:13,R_1Hd74nkRJ7fCBBY,,,,,,,test,,,ultricies,fringilla,consequat,fringilla,Purus accu,testemail@qemailserver.com,"Pratt,School of Medicine,School of Nursing","Class of 2022,Class of 2016,Class of 1995",1,"Chemistry,Evolutionary Anthropology","Greek,Medical Sociology","Latinx Studies in the Global South,Policy Journalism and Media Studies","Food and beverage,Dentistry",MM (Master in Management),"Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Time with Friends,Fishing/Hunting","Networking and professional connections,Academic success and study skills,Personal growth and self-improvement","Hispanic or Latinx,Prefer not to answer","Multicultural Greek Council (MGC),Duke International Association (IA) / International students,Selective Living Groups (SLG)",No,No Preference,Yes,Northern California,0,1,6,10,8,0,3,9,"Amet magna bibendum? Eget. Urna massa atque, facilisis eget sollicitudin at? Interdum."
2024-07-09 11:25:13,2024-07-09 11:25:13,Survey Test,,100,0,True,2024-07-09 11:25:13,R_82exuOc7jID85uu,,,,,,,test,,,tincidunt,porttitor,temporibus,fermentum,Nullam? No,testemail@qemailserver.com,"School of Nursing,School of Law","Class of 1996,Class of 1963",2,Global Cultural Studies,Sociology,"Child Policy Research,Information Science and Information Studies,Latinx Studies in the Global South","Construction,Venture Capital",MEng (Master of Engineering),"Cooking/Baking,Family Time,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Performing Arts,Time with Friends,Fishing/Hunting","Skill development in a specific field,Networking and professional connections,Academic success and study skills,Personal growth and self-improvement,Emotional support","Asian Pacific Islander,Black or African-American,Hispanic or Latinx","None of the below,NPHC (African American Greek letter organizations),Dance Team,Selective Living Groups (SLG)",Yes,No Preference,Yes,Southern California,8,8,3,7,6,2,3,9,"Eget neque. Sit dolorem. Nulla dictumst? Quis a ultricies, imperdiet vel eget porttitor."
2024-07-09 11:25:14,2024-07-09 11:25:14,Survey Test,,100,0,True,2024-07-09 11:25:14,R_3yjCEzA8bHFf9s2,,,,,,,test,,,sollicitudin,suspendisse,suspendisse,suspendisse,Primis mas,testemail@qemailserver.com,"Trinity,School of Medicine,Nicholas School of the Environment","Class of 1997,Class of 1957",3,"Music,Political Science,Spanish Latin American and Latinx Studies",Electrical and Computer Engineering,"Aerospace Engineering,Ethics and Society","Consulting and professional services,Energy and utilities,Food and beverage","MBA (Masters of Business Administration),MEM (Master of Environmental Management),MPH (Master of Public Health)","Cooking/Baking,Gardening,Outdoor Activities/Hiking/Camping,Pets,Athletics/Playing Sports,Music/Dance,Movies/TV","Networking and professional connections,Work-life balance and time management","Asian Pacific Islander,Middle Eastern","None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Selective Living Groups (SLG)",Yes,Yes,No,Philadelphia and Mid/Southern New Jersey,6,4,9,8,4,8,5,7,"Cursus suscipit. Nunc urna leo platea. Fringilla fusce pharetra, tellus et curabitur. Metus."
2024-07-09 11:25:14,2024-07-09 11:25:14,Survey Test,,100,0,True,2024-07-09 11:25:14,R_0V3XxrPK1ACxfkW,,,,,,,test,,,consectetuer,vestibulum,dignissim,fringilla,Lacus fusc,testemail@qemailserver.com,Fuqua,"Class of 2020,Class of 1983",1,"Environmental Sciences and Policy,Gender Sexuality and Feminist Studies,Global Health","Energy Engineering,Gender Sexuality and Feminist Studies,Political Science","Policy Journalism and Media Studies,Science and the Public",Non-profit and Social Services,"MA (Master of Arts),MSW (Master of Social Work)","Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Performing Arts,Time with Friends,Fishing/Hunting","Skill development in a specific field,Networking and professional connections,Academic success and study skills,Personal growth and self-improvement,Work-life balance and time management","Hispanic or Latinx,Middle Eastern","None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel)",Yes,No Preference,Yes,Baltimore MD,6,10,10,9,6,0,3,9,"Quam placerat quis vulputate, sed praesent! Cras accusamus rhoncus bibendum."
